model prior treeSize rep method collision trueNmus estNmus
s100d0 03 sub250 r03 Problin 0.8210059171597631 13 11
s100d0 03 sub250 r03 Problin 0.07412656240895056 29 27
s100d0 03 sub250 r03 Problin 0.6561013757221743 26 24
s100d0 03 sub250 r03 Problin 1.0 23 20
s100d0 03 sub250 r03 Problin 0.09238759910366302 20 19
s100d0 03 sub250 r03 Problin 0.11348191246972235 25 25
s100d0 03 sub250 r03 Problin 0.8851555555555554 0 0
s100d0 03 sub250 r03 Problin 0.0793353171455944 16 16
s100d0 03 sub250 r03 Problin 0.08006182809026781 26 26
s100d0 03 sub250 r03 Problin 0.1666042292943968 12 10
s100d0 03 sub250 r03 Problin 1.0 30 29
s100d0 03 sub250 r03 Problin 0.22845863915889691 30 30
s100d0 03 sub250 r03 Problin 0.11879729875834937 31 30
s100d0 03 sub250 r03 Problin 0.0667996440050411 29 29
s100d0 03 sub250 r03 Problin 0.7499256395002973 34 34
s100d0 03 sub250 r03 Problin 0.07362613287512862 16 16
s100d0 03 sub250 r03 Problin 0.05075223959404869 43 44
s100d0 03 sub250 r03 Problin 0.5549410722435503 0 0
s100d0 03 sub250 r03 Problin 0.07711693548387098 23 24
s100d0 03 sub250 r03 Problin 0.07801559555609133 13 13
s100d0 03 sub250 r03 Problin 0.06904855022559091 29 29
s100d0 03 sub250 r03 Problin 0.1025888307513423 33 32
s100d0 03 sub250 r03 Problin 0.3295733861417668 35 30
s100d0 03 sub250 r03 Problin 0.054251998882011626 31 31
s100d0 03 sub250 r03 Problin 0.06745515589101805 0 1
s100d0 03 sub250 r03 Problin 0.06383516568265368 36 35
s100d0 03 sub250 r03 Problin 0.037574058352273065 28 28
s100d0 03 sub250 r03 Problin 0.18238132668915552 0 1
s100d0 03 sub250 r03 Problin 0.037574058352273065 0 1
s100d0 03 sub250 r03 Problin 0.6544421487603302 33 33
s100d0 03 sub250 r03 Startle 0.8210059171597631 13 10
s100d0 03 sub250 r03 Startle 0.07412656240895056 29 28
s100d0 03 sub250 r03 Startle 0.6561013757221743 26 22
s100d0 03 sub250 r03 Startle 1.0 23 22
s100d0 03 sub250 r03 Startle 0.09238759910366302 20 19
s100d0 03 sub250 r03 Startle 0.11348191246972235 25 25
s100d0 03 sub250 r03 Startle 0.8851555555555554 0 0
s100d0 03 sub250 r03 Startle 0.0793353171455944 16 16
s100d0 03 sub250 r03 Startle 0.08006182809026781 26 26
s100d0 03 sub250 r03 Startle 0.1666042292943968 12 10
s100d0 03 sub250 r03 Startle 1.0 30 32
s100d0 03 sub250 r03 Startle 0.22845863915889691 30 29
s100d0 03 sub250 r03 Startle 0.11879729875834937 31 29
s100d0 03 sub250 r03 Startle 0.0667996440050411 29 29
s100d0 03 sub250 r03 Startle 0.7499256395002973 34 30
s100d0 03 sub250 r03 Startle 0.07362613287512862 16 16
s100d0 03 sub250 r03 Startle 0.05075223959404869 43 44
s100d0 03 sub250 r03 Startle 0.5549410722435503 0 0
s100d0 03 sub250 r03 Startle 0.07711693548387098 23 25
s100d0 03 sub250 r03 Startle 0.07801559555609133 13 13
s100d0 03 sub250 r03 Startle 0.06904855022559091 29 29
s100d0 03 sub250 r03 Startle 0.1025888307513423 33 32
s100d0 03 sub250 r03 Startle 0.3295733861417668 35 30
s100d0 03 sub250 r03 Startle 0.054251998882011626 31 31
s100d0 03 sub250 r03 Startle 0.06745515589101805 0 1
s100d0 03 sub250 r03 Startle 0.06383516568265368 36 35
s100d0 03 sub250 r03 Startle 0.037574058352273065 28 28
s100d0 03 sub250 r03 Startle 0.18238132668915552 0 1
s100d0 03 sub250 r03 Startle 0.037574058352273065 0 1
s100d0 03 sub250 r03 Startle 0.6544421487603302 33 30
s100d0 03 sub250 r03 Cass-greedy 0.8210059171597631 13 13
s100d0 03 sub250 r03 Cass-greedy 0.07412656240895056 29 31
s100d0 03 sub250 r03 Cass-greedy 0.6561013757221743 26 35
s100d0 03 sub250 r03 Cass-greedy 1.0 23 23
s100d0 03 sub250 r03 Cass-greedy 0.09238759910366302 20 21
s100d0 03 sub250 r03 Cass-greedy 0.11348191246972235 25 36
s100d0 03 sub250 r03 Cass-greedy 0.8851555555555554 0 0
s100d0 03 sub250 r03 Cass-greedy 0.0793353171455944 16 18
s100d0 03 sub250 r03 Cass-greedy 0.08006182809026781 26 29
s100d0 03 sub250 r03 Cass-greedy 0.1666042292943968 12 12
s100d0 03 sub250 r03 Cass-greedy 1.0 30 34
s100d0 03 sub250 r03 Cass-greedy 0.22845863915889691 30 42
s100d0 03 sub250 r03 Cass-greedy 0.11879729875834937 31 33
s100d0 03 sub250 r03 Cass-greedy 0.0667996440050411 29 32
s100d0 03 sub250 r03 Cass-greedy 0.7499256395002973 34 38
s100d0 03 sub250 r03 Cass-greedy 0.07362613287512862 16 16
s100d0 03 sub250 r03 Cass-greedy 0.05075223959404869 43 50
s100d0 03 sub250 r03 Cass-greedy 0.5549410722435503 0 0
s100d0 03 sub250 r03 Cass-greedy 0.07711693548387098 23 25
s100d0 03 sub250 r03 Cass-greedy 0.07801559555609133 13 13
s100d0 03 sub250 r03 Cass-greedy 0.06904855022559091 29 34
s100d0 03 sub250 r03 Cass-greedy 0.1025888307513423 33 38
s100d0 03 sub250 r03 Cass-greedy 0.3295733861417668 35 39
s100d0 03 sub250 r03 Cass-greedy 0.054251998882011626 31 34
s100d0 03 sub250 r03 Cass-greedy 0.06745515589101805 0 1
s100d0 03 sub250 r03 Cass-greedy 0.06383516568265368 36 38
s100d0 03 sub250 r03 Cass-greedy 0.037574058352273065 28 29
s100d0 03 sub250 r03 Cass-greedy 0.18238132668915552 0 1
s100d0 03 sub250 r03 Cass-greedy 0.037574058352273065 0 1
s100d0 03 sub250 r03 Cass-greedy 0.6544421487603302 33 39
s100d0 03 sub250 r04 Problin 0.8210059171597631 17 18
s100d0 03 sub250 r04 Problin 0.07412656240895056 31 29
s100d0 03 sub250 r04 Problin 0.6561013757221743 29 27
s100d0 03 sub250 r04 Problin 1.0 22 19
s100d0 03 sub250 r04 Problin 0.09238759910366302 21 20
s100d0 03 sub250 r04 Problin 0.11348191246972235 31 31
s100d0 03 sub250 r04 Problin 0.8851555555555554 0 0
s100d0 03 sub250 r04 Problin 0.0793353171455944 14 14
s100d0 03 sub250 r04 Problin 0.08006182809026781 35 34
s100d0 03 sub250 r04 Problin 0.1666042292943968 15 14
s100d0 03 sub250 r04 Problin 1.0 28 27
s100d0 03 sub250 r04 Problin 0.22845863915889691 30 30
s100d0 03 sub250 r04 Problin 0.11879729875834937 33 31
s100d0 03 sub250 r04 Problin 0.0667996440050411 31 31
s100d0 03 sub250 r04 Problin 0.7499256395002973 25 24
s100d0 03 sub250 r04 Problin 0.07362613287512862 16 16
s100d0 03 sub250 r04 Problin 0.05075223959404869 36 34
s100d0 03 sub250 r04 Problin 0.5549410722435503 0 0
s100d0 03 sub250 r04 Problin 0.07711693548387098 31 31
s100d0 03 sub250 r04 Problin 0.07801559555609133 14 14
s100d0 03 sub250 r04 Problin 0.06904855022559091 29 27
s100d0 03 sub250 r04 Problin 0.1025888307513423 40 40
s100d0 03 sub250 r04 Problin 0.3295733861417668 29 29
s100d0 03 sub250 r04 Problin 0.054251998882011626 23 24
s100d0 03 sub250 r04 Problin 0.06745515589101805 0 1
s100d0 03 sub250 r04 Problin 0.06383516568265368 32 32
s100d0 03 sub250 r04 Problin 0.037574058352273065 31 32
s100d0 03 sub250 r04 Problin 0.18238132668915552 0 1
s100d0 03 sub250 r04 Problin 0.037574058352273065 0 1
s100d0 03 sub250 r04 Problin 0.6544421487603302 40 36
s100d0 03 sub250 r04 Startle 0.8210059171597631 17 14
s100d0 03 sub250 r04 Startle 0.07412656240895056 31 30
s100d0 03 sub250 r04 Startle 0.6561013757221743 29 24
s100d0 03 sub250 r04 Startle 1.0 22 21
s100d0 03 sub250 r04 Startle 0.09238759910366302 21 20
s100d0 03 sub250 r04 Startle 0.11348191246972235 31 30
s100d0 03 sub250 r04 Startle 0.8851555555555554 0 0
s100d0 03 sub250 r04 Startle 0.0793353171455944 14 14
s100d0 03 sub250 r04 Startle 0.08006182809026781 35 33
s100d0 03 sub250 r04 Startle 0.1666042292943968 15 14
s100d0 03 sub250 r04 Startle 1.0 28 33
s100d0 03 sub250 r04 Startle 0.22845863915889691 30 30
s100d0 03 sub250 r04 Startle 0.11879729875834937 33 30
s100d0 03 sub250 r04 Startle 0.0667996440050411 31 31
s100d0 03 sub250 r04 Startle 0.7499256395002973 25 22
s100d0 03 sub250 r04 Startle 0.07362613287512862 16 16
s100d0 03 sub250 r04 Startle 0.05075223959404869 36 34
s100d0 03 sub250 r04 Startle 0.5549410722435503 0 0
s100d0 03 sub250 r04 Startle 0.07711693548387098 31 33
s100d0 03 sub250 r04 Startle 0.07801559555609133 14 14
s100d0 03 sub250 r04 Startle 0.06904855022559091 29 26
s100d0 03 sub250 r04 Startle 0.1025888307513423 40 39
s100d0 03 sub250 r04 Startle 0.3295733861417668 29 28
s100d0 03 sub250 r04 Startle 0.054251998882011626 23 24
s100d0 03 sub250 r04 Startle 0.06745515589101805 0 1
s100d0 03 sub250 r04 Startle 0.06383516568265368 32 32
s100d0 03 sub250 r04 Startle 0.037574058352273065 31 32
s100d0 03 sub250 r04 Startle 0.18238132668915552 0 1
s100d0 03 sub250 r04 Startle 0.037574058352273065 0 1
s100d0 03 sub250 r04 Startle 0.6544421487603302 40 30
s100d0 03 sub250 r04 Cass-greedy 0.8210059171597631 17 18
s100d0 03 sub250 r04 Cass-greedy 0.07412656240895056 31 37
s100d0 03 sub250 r04 Cass-greedy 0.6561013757221743 29 29
s100d0 03 sub250 r04 Cass-greedy 1.0 22 18
s100d0 03 sub250 r04 Cass-greedy 0.09238759910366302 21 19
s100d0 03 sub250 r04 Cass-greedy 0.11348191246972235 31 40
s100d0 03 sub250 r04 Cass-greedy 0.8851555555555554 0 0
s100d0 03 sub250 r04 Cass-greedy 0.0793353171455944 14 14
s100d0 03 sub250 r04 Cass-greedy 0.08006182809026781 35 39
s100d0 03 sub250 r04 Cass-greedy 0.1666042292943968 15 17
s100d0 03 sub250 r04 Cass-greedy 1.0 28 40
s100d0 03 sub250 r04 Cass-greedy 0.22845863915889691 30 48
s100d0 03 sub250 r04 Cass-greedy 0.11879729875834937 33 29
s100d0 03 sub250 r04 Cass-greedy 0.0667996440050411 31 36
s100d0 03 sub250 r04 Cass-greedy 0.7499256395002973 25 32
s100d0 03 sub250 r04 Cass-greedy 0.07362613287512862 16 15
s100d0 03 sub250 r04 Cass-greedy 0.05075223959404869 36 44
s100d0 03 sub250 r04 Cass-greedy 0.5549410722435503 0 0
s100d0 03 sub250 r04 Cass-greedy 0.07711693548387098 31 34
s100d0 03 sub250 r04 Cass-greedy 0.07801559555609133 14 17
s100d0 03 sub250 r04 Cass-greedy 0.06904855022559091 29 32
s100d0 03 sub250 r04 Cass-greedy 0.1025888307513423 40 47
s100d0 03 sub250 r04 Cass-greedy 0.3295733861417668 29 37
s100d0 03 sub250 r04 Cass-greedy 0.054251998882011626 23 31
s100d0 03 sub250 r04 Cass-greedy 0.06745515589101805 0 1
s100d0 03 sub250 r04 Cass-greedy 0.06383516568265368 32 37
s100d0 03 sub250 r04 Cass-greedy 0.037574058352273065 31 34
s100d0 03 sub250 r04 Cass-greedy 0.18238132668915552 0 1
s100d0 03 sub250 r04 Cass-greedy 0.037574058352273065 0 1
s100d0 03 sub250 r04 Cass-greedy 0.6544421487603302 40 48
s100d0 03 sub250 r05 Problin 0.8210059171597631 15 12
s100d0 03 sub250 r05 Problin 0.07412656240895056 26 25
s100d0 03 sub250 r05 Problin 0.6561013757221743 24 23
s100d0 03 sub250 r05 Problin 1.0 20 14
s100d0 03 sub250 r05 Problin 0.09238759910366302 16 15
s100d0 03 sub250 r05 Problin 0.11348191246972235 34 34
s100d0 03 sub250 r05 Problin 0.8851555555555554 0 0
s100d0 03 sub250 r05 Problin 0.0793353171455944 17 17
s100d0 03 sub250 r05 Problin 0.08006182809026781 28 28
s100d0 03 sub250 r05 Problin 0.1666042292943968 12 11
s100d0 03 sub250 r05 Problin 1.0 29 27
s100d0 03 sub250 r05 Problin 0.22845863915889691 30 31
s100d0 03 sub250 r05 Problin 0.11879729875834937 33 31
s100d0 03 sub250 r05 Problin 0.0667996440050411 30 31
s100d0 03 sub250 r05 Problin 0.7499256395002973 23 25
s100d0 03 sub250 r05 Problin 0.07362613287512862 13 13
s100d0 03 sub250 r05 Problin 0.05075223959404869 39 37
s100d0 03 sub250 r05 Problin 0.5549410722435503 0 0
s100d0 03 sub250 r05 Problin 0.07711693548387098 29 30
s100d0 03 sub250 r05 Problin 0.07801559555609133 17 17
s100d0 03 sub250 r05 Problin 0.06904855022559091 37 36
s100d0 03 sub250 r05 Problin 0.1025888307513423 34 33
s100d0 03 sub250 r05 Problin 0.3295733861417668 29 29
s100d0 03 sub250 r05 Problin 0.054251998882011626 26 27
s100d0 03 sub250 r05 Problin 0.06745515589101805 0 1
s100d0 03 sub250 r05 Problin 0.06383516568265368 36 36
s100d0 03 sub250 r05 Problin 0.037574058352273065 30 31
s100d0 03 sub250 r05 Problin 0.18238132668915552 0 1
s100d0 03 sub250 r05 Problin 0.037574058352273065 0 1
s100d0 03 sub250 r05 Problin 0.6544421487603302 36 37
s100d0 03 sub250 r05 Startle 0.8210059171597631 15 11
s100d0 03 sub250 r05 Startle 0.07412656240895056 26 25
s100d0 03 sub250 r05 Startle 0.6561013757221743 24 20
s100d0 03 sub250 r05 Startle 1.0 20 20
s100d0 03 sub250 r05 Startle 0.09238759910366302 16 15
s100d0 03 sub250 r05 Startle 0.11348191246972235 34 34
s100d0 03 sub250 r05 Startle 0.8851555555555554 0 0
s100d0 03 sub250 r05 Startle 0.0793353171455944 17 17
s100d0 03 sub250 r05 Startle 0.08006182809026781 28 28
s100d0 03 sub250 r05 Startle 0.1666042292943968 12 11
s100d0 03 sub250 r05 Startle 1.0 29 36
s100d0 03 sub250 r05 Startle 0.22845863915889691 30 31
s100d0 03 sub250 r05 Startle 0.11879729875834937 33 31
s100d0 03 sub250 r05 Startle 0.0667996440050411 30 31
s100d0 03 sub250 r05 Startle 0.7499256395002973 23 21
s100d0 03 sub250 r05 Startle 0.07362613287512862 13 13
s100d0 03 sub250 r05 Startle 0.05075223959404869 39 37
s100d0 03 sub250 r05 Startle 0.5549410722435503 0 0
s100d0 03 sub250 r05 Startle 0.07711693548387098 29 30
s100d0 03 sub250 r05 Startle 0.07801559555609133 17 17
s100d0 03 sub250 r05 Startle 0.06904855022559091 37 35
s100d0 03 sub250 r05 Startle 0.1025888307513423 34 33
s100d0 03 sub250 r05 Startle 0.3295733861417668 29 27
s100d0 03 sub250 r05 Startle 0.054251998882011626 26 27
s100d0 03 sub250 r05 Startle 0.06745515589101805 0 1
s100d0 03 sub250 r05 Startle 0.06383516568265368 36 36
s100d0 03 sub250 r05 Startle 0.037574058352273065 30 31
s100d0 03 sub250 r05 Startle 0.18238132668915552 0 1
s100d0 03 sub250 r05 Startle 0.037574058352273065 0 1
s100d0 03 sub250 r05 Startle 0.6544421487603302 36 35
s100d0 03 sub250 r05 Cass-greedy 0.8210059171597631 15 12
s100d0 03 sub250 r05 Cass-greedy 0.07412656240895056 26 32
s100d0 03 sub250 r05 Cass-greedy 0.6561013757221743 24 30
s100d0 03 sub250 r05 Cass-greedy 1.0 20 24
s100d0 03 sub250 r05 Cass-greedy 0.09238759910366302 16 19
s100d0 03 sub250 r05 Cass-greedy 0.11348191246972235 34 43
s100d0 03 sub250 r05 Cass-greedy 0.8851555555555554 0 0
s100d0 03 sub250 r05 Cass-greedy 0.0793353171455944 17 20
s100d0 03 sub250 r05 Cass-greedy 0.08006182809026781 28 30
s100d0 03 sub250 r05 Cass-greedy 0.1666042292943968 12 11
s100d0 03 sub250 r05 Cass-greedy 1.0 29 37
s100d0 03 sub250 r05 Cass-greedy 0.22845863915889691 30 40
s100d0 03 sub250 r05 Cass-greedy 0.11879729875834937 33 32
s100d0 03 sub250 r05 Cass-greedy 0.0667996440050411 30 34
s100d0 03 sub250 r05 Cass-greedy 0.7499256395002973 23 28
s100d0 03 sub250 r05 Cass-greedy 0.07362613287512862 13 13
s100d0 03 sub250 r05 Cass-greedy 0.05075223959404869 39 43
s100d0 03 sub250 r05 Cass-greedy 0.5549410722435503 0 0
s100d0 03 sub250 r05 Cass-greedy 0.07711693548387098 29 36
s100d0 03 sub250 r05 Cass-greedy 0.07801559555609133 17 17
s100d0 03 sub250 r05 Cass-greedy 0.06904855022559091 37 43
s100d0 03 sub250 r05 Cass-greedy 0.1025888307513423 34 39
s100d0 03 sub250 r05 Cass-greedy 0.3295733861417668 29 32
s100d0 03 sub250 r05 Cass-greedy 0.054251998882011626 26 32
s100d0 03 sub250 r05 Cass-greedy 0.06745515589101805 0 1
s100d0 03 sub250 r05 Cass-greedy 0.06383516568265368 36 38
s100d0 03 sub250 r05 Cass-greedy 0.037574058352273065 30 31
s100d0 03 sub250 r05 Cass-greedy 0.18238132668915552 0 1
s100d0 03 sub250 r05 Cass-greedy 0.037574058352273065 0 1
s100d0 03 sub250 r05 Cass-greedy 0.6544421487603302 36 45
s100d0 04 sub250 r01 Problin 0.07314244382937005 20 18
s100d0 04 sub250 r01 Problin 0.04832424930243321 0 0
s100d0 04 sub250 r01 Problin 0.07229126173161171 22 20
s100d0 04 sub250 r01 Problin 0.7622222222222222 24 22
s100d0 04 sub250 r01 Problin 0.6121810018903592 34 34
s100d0 04 sub250 r01 Problin 0.08802942390692435 25 25
s100d0 04 sub250 r01 Problin 0.07709399999999994 26 25
s100d0 04 sub250 r01 Problin 0.5430556570157711 36 30
s100d0 04 sub250 r01 Problin 0.30945821854912753 31 31
s100d0 04 sub250 r01 Problin 0.7907031250000002 22 21
s100d0 04 sub250 r01 Problin 0.8512537912768592 13 15
s100d0 04 sub250 r01 Problin 0.526140843618748 36 35
s100d0 04 sub250 r01 Problin 0.04998488191013573 20 21
s100d0 04 sub250 r01 Problin 0.08806484959908693 26 27
s100d0 04 sub250 r01 Problin 0.0772001054687249 28 28
s100d0 04 sub250 r01 Problin 0.08465885318210462 33 33
s100d0 04 sub250 r01 Problin 0.06200129160812674 31 31
s100d0 04 sub250 r01 Problin 1.0 29 29
s100d0 04 sub250 r01 Problin 0.5042735042735043 11 11
s100d0 04 sub250 r01 Problin 0.05708312943317832 26 25
s100d0 04 sub250 r01 Problin 1.0 35 38
s100d0 04 sub250 r01 Problin 0.10078450437053775 38 39
s100d0 04 sub250 r01 Problin 0.08103652315853915 30 30
s100d0 04 sub250 r01 Problin 0.04998488191013573 0 1
s100d0 04 sub250 r01 Problin 0.05888577194238353 31 31
s100d0 04 sub250 r01 Problin 0.08212226818577079 38 39
s100d0 04 sub250 r01 Problin 0.07347494404780604 24 24
s100d0 04 sub250 r01 Problin 0.08220719752371283 40 39
s100d0 04 sub250 r01 Problin 0.5384060398361206 36 34
s100d0 04 sub250 r01 Problin 0.8396862877382355 21 18
s100d0 04 sub250 r01 Startle 0.07314244382937005 20 17
s100d0 04 sub250 r01 Startle 0.04832424930243321 0 0
s100d0 04 sub250 r01 Startle 0.07229126173161171 22 20
s100d0 04 sub250 r01 Startle 0.7622222222222222 24 22
s100d0 04 sub250 r01 Startle 0.6121810018903592 34 36
s100d0 04 sub250 r01 Startle 0.08802942390692435 25 26
s100d0 04 sub250 r01 Startle 0.07709399999999994 26 24
s100d0 04 sub250 r01 Startle 0.5430556570157711 36 30
s100d0 04 sub250 r01 Startle 0.30945821854912753 31 32
s100d0 04 sub250 r01 Startle 0.7907031250000002 22 20
s100d0 04 sub250 r01 Startle 0.8512537912768592 13 13
s100d0 04 sub250 r01 Startle 0.526140843618748 36 37
s100d0 04 sub250 r01 Startle 0.04998488191013573 20 21
s100d0 04 sub250 r01 Startle 0.08806484959908693 26 25
s100d0 04 sub250 r01 Startle 0.0772001054687249 28 28
s100d0 04 sub250 r01 Startle 0.08465885318210462 33 33
s100d0 04 sub250 r01 Startle 0.06200129160812674 31 31
s100d0 04 sub250 r01 Startle 1.0 29 30
s100d0 04 sub250 r01 Startle 0.5042735042735043 11 11
s100d0 04 sub250 r01 Startle 0.05708312943317832 26 25
s100d0 04 sub250 r01 Startle 1.0 35 37
s100d0 04 sub250 r01 Startle 0.10078450437053775 38 37
s100d0 04 sub250 r01 Startle 0.08103652315853915 30 30
s100d0 04 sub250 r01 Startle 0.04998488191013573 0 1
s100d0 04 sub250 r01 Startle 0.05888577194238353 31 31
s100d0 04 sub250 r01 Startle 0.08212226818577079 38 38
s100d0 04 sub250 r01 Startle 0.07347494404780604 24 24
s100d0 04 sub250 r01 Startle 0.08220719752371283 40 39
s100d0 04 sub250 r01 Startle 0.5384060398361206 36 33
s100d0 04 sub250 r01 Startle 0.8396862877382355 21 16
s100d0 04 sub250 r01 Cass-greedy 0.07314244382937005 20 19
s100d0 04 sub250 r01 Cass-greedy 0.04832424930243321 0 0
s100d0 04 sub250 r01 Cass-greedy 0.07229126173161171 22 24
s100d0 04 sub250 r01 Cass-greedy 0.7622222222222222 24 28
s100d0 04 sub250 r01 Cass-greedy 0.6121810018903592 34 46
s100d0 04 sub250 r01 Cass-greedy 0.08802942390692435 25 29
s100d0 04 sub250 r01 Cass-greedy 0.07709399999999994 26 25
s100d0 04 sub250 r01 Cass-greedy 0.5430556570157711 36 41
s100d0 04 sub250 r01 Cass-greedy 0.30945821854912753 31 34
s100d0 04 sub250 r01 Cass-greedy 0.7907031250000002 22 22
s100d0 04 sub250 r01 Cass-greedy 0.8512537912768592 13 16
s100d0 04 sub250 r01 Cass-greedy 0.526140843618748 36 38
s100d0 04 sub250 r01 Cass-greedy 0.04998488191013573 20 22
s100d0 04 sub250 r01 Cass-greedy 0.08806484959908693 26 27
s100d0 04 sub250 r01 Cass-greedy 0.0772001054687249 28 32
s100d0 04 sub250 r01 Cass-greedy 0.08465885318210462 33 34
s100d0 04 sub250 r01 Cass-greedy 0.06200129160812674 31 33
s100d0 04 sub250 r01 Cass-greedy 1.0 29 32
s100d0 04 sub250 r01 Cass-greedy 0.5042735042735043 11 12
s100d0 04 sub250 r01 Cass-greedy 0.05708312943317832 26 28
s100d0 04 sub250 r01 Cass-greedy 1.0 35 35
s100d0 04 sub250 r01 Cass-greedy 0.10078450437053775 38 41
s100d0 04 sub250 r01 Cass-greedy 0.08103652315853915 30 31
s100d0 04 sub250 r01 Cass-greedy 0.04998488191013573 0 1
s100d0 04 sub250 r01 Cass-greedy 0.05888577194238353 31 35
s100d0 04 sub250 r01 Cass-greedy 0.08212226818577079 38 40
s100d0 04 sub250 r01 Cass-greedy 0.07347494404780604 24 26
s100d0 04 sub250 r01 Cass-greedy 0.08220719752371283 40 41
s100d0 04 sub250 r01 Cass-greedy 0.5384060398361206 36 42
s100d0 04 sub250 r01 Cass-greedy 0.8396862877382355 21 22
s100d0 04 sub250 r02 Problin 0.07314244382937005 20 20
s100d0 04 sub250 r02 Problin 0.04832424930243321 0 0
s100d0 04 sub250 r02 Problin 0.07229126173161171 21 20
s100d0 04 sub250 r02 Problin 0.7622222222222222 26 25
s100d0 04 sub250 r02 Problin 0.6121810018903592 31 28
s100d0 04 sub250 r02 Problin 0.08802942390692435 25 26
s100d0 04 sub250 r02 Problin 0.07709399999999994 23 23
s100d0 04 sub250 r02 Problin 0.5430556570157711 37 35
s100d0 04 sub250 r02 Problin 0.30945821854912753 29 27
s100d0 04 sub250 r02 Problin 0.7907031250000002 22 22
s100d0 04 sub250 r02 Problin 0.8512537912768592 13 13
s100d0 04 sub250 r02 Problin 0.526140843618748 37 34
s100d0 04 sub250 r02 Problin 0.04998488191013573 18 18
s100d0 04 sub250 r02 Problin 0.08806484959908693 29 29
s100d0 04 sub250 r02 Problin 0.0772001054687249 28 28
s100d0 04 sub250 r02 Problin 0.08465885318210462 41 41
s100d0 04 sub250 r02 Problin 0.06200129160812674 39 38
s100d0 04 sub250 r02 Problin 1.0 28 28
s100d0 04 sub250 r02 Problin 0.5042735042735043 14 13
s100d0 04 sub250 r02 Problin 0.05708312943317832 27 26
s100d0 04 sub250 r02 Problin 1.0 24 25
s100d0 04 sub250 r02 Problin 0.10078450437053775 32 32
s100d0 04 sub250 r02 Problin 0.08103652315853915 33 33
s100d0 04 sub250 r02 Problin 0.04998488191013573 0 1
s100d0 04 sub250 r02 Problin 0.05888577194238353 32 33
s100d0 04 sub250 r02 Problin 0.08212226818577079 39 38
s100d0 04 sub250 r02 Problin 0.07347494404780604 24 24
s100d0 04 sub250 r02 Problin 0.08220719752371283 37 37
