true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,nj_nu,nj_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,nj_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,nj_wp,startle_rf,cassg_rf,problin_rf,nj_rf,norm_startle_wp,norm_cassg_wp,norm_truetopo_wp,norm_problin_wp,norm_nj_wp
s50,50,05,r04, 0.1381896598123002, 0.17211234377042145, 0.1308028773770747, 0.19255909771156968, 0.14154146047602537, 0.1295771351304853, 0.1408591253030214, 0.1397145893717444, 0.13412761545996316, 0.14233742872760402,6852.1704902515, 6958.900360681901, 7433.972557047447, 6729.48937315189, 6857.985859025126, 6946.907861707348,1272.6816494372517,1448.5416466923339,1238.343770727307,1277.9977404129447,1267.762019017721, 0.438298, 0.632743, 0.331984, 0.480813,1272.6816494372517,1448.5416466923339,1238.343770727307,1277.9977404129447,1267.762019017721
s50,50,05,r05, 0.14478533068555102, 0.15880560835645022, 0.13615863285299837, 0.18165343303053252, 0.1442511647915589, 0.13125977924659993, 0.14346864631200992, 0.14090555869281954, 0.1400631032522356, 0.1427381730126099,6900.150306206633, 6990.125877789957, 7241.613525217701, 6751.844118533742, 6882.214339478347, 7114.799140749572,1243.5520448348295,1344.2965377426658,1211.7113897442935,1256.1974159665808,1278.4666438684046, 0.498920, 0.649123, 0.429150, 0.558621,1243.5520448348295,1344.2965377426658,1211.7113897442935,1256.1974159665808,1278.4666438684046
s50,50,06,r01, 0.14332364971824554, 0.13427984825347825, 0.1345850895999027, 0.16110747684691948, 0.1305438237387769, 0.14267678773393455, 0.14183847979258216, 0.13274655101472224, 0.15317291906189454, 0.13913126903800765,6749.045267650433, 6720.193120665055, 7080.392634454274, 6618.161623151905, 6648.47049593315, 6917.030351235896,1564.8474371740513,1721.6110037943974,1565.167213223239,1565.7209200867285,1605.5032344641086, 0.360544, 0.538462, 0.303644, 0.427928,1564.8474371740513,1721.6110037943974,1565.167213223239,1565.7209200867285,1605.5032344641086
s50,50,06,r02, 0.13986370656742225, 0.15185066215351867, 0.13406649928434178, 0.16800572103131453, 0.13189309108520905, 0.14774752138018019, 0.14981295208363243, 0.1336230349096378, 0.16892942664876706, 0.13529007945773555,6561.727235533079, 6489.523361059015, 6882.219306454598, 6422.651120309626, 6426.057425338041, 6781.041108135587,1438.4069162110818,1646.2570790117375,1461.5393088951046,1443.6602425004676,1529.9451749374825, 0.390300, 0.601810, 0.331984, 0.520548,1438.4069162110818,1646.2570790117375,1461.5393088951046,1443.6602425004676,1529.9451749374825
s50,50,06,r03, 0.14314201553948253, 0.14549109605704716, 0.12774969951938095, 0.19241368657433902, 0.13351392871985984, 0.14719072289381008, 0.14462801784249052, 0.13416218519863343, 0.1898484550641697, 0.13195264511385668,6789.252110484756, 6699.259114979954, 7138.175479815391, 6640.339962394444, 6612.225865291252, 6934.418661769203,1521.354439506816,1722.8744402025236,1541.2223476228155,1522.7189380742811,1580.962534076136, 0.345455, 0.656885, 0.287449, 0.510393,1521.354439506816,1722.8744402025236,1541.2223476228155,1522.7189380742811,1580.962534076136
s50,50,06,r04, 0.14450810155083468, 0.15590239417658458, 0.14356232334851582, 0.1632200785296535, 0.1386906471005184, 0.146344076879329, 0.15496763709303144, 0.13725632416290692, 0.17197740857441288, 0.14273997863875354,6769.579386826639, 6708.270963105456, 7180.017332476197, 6640.803330731836, 6641.517863889921, 7034.794286839728,1519.0872003383631,1747.543001978945,1539.3256857787546,1523.4542132406475,1609.4367513622642, 0.357303, 0.659292, 0.315789, 0.475862,1519.0872003383631,1747.543001978945,1539.3256857787546,1523.4542132406475,1609.4367513622642
s50,50,06,r05, 0.15035004315039, 0.1353525523843773, 0.14389413219691954, 0.15725047264639158, 0.14282889006455843, 0.1315687100817587, 0.13651935159234024, 0.14232774595412573, 0.160684631464613, 0.14131383567386574,6708.984081922257, 6669.84082971475, 7015.271435367696, 6580.41560772736, 6601.438766064021, 7044.288683269157,1482.447673030703,1666.840952442687,1493.056413301651,1493.2277950894813,1575.729896027096, 0.428571, 0.621247, 0.348178, 0.496536,1482.447673030703,1666.840952442687,1493.056413301651,1493.2277950894813,1575.729896027096
s50,50,07,r01, 0.1448333741640975, 0.15362666674490968, 0.14383923242047933, 0.15380283483666105, 0.14185668079834313, 0.1407775185331396, 0.14402048144313037, 0.1410393843588661, 0.15510729593784514, 0.14305149931805392,6948.726996842095, 6917.5898563748115, 7287.745470305315, 6808.170490008308, 6817.37397844019, 7080.973177710496,1582.0285424779036,1768.9598455741118,1578.2182148744505,1577.0081951682896,1645.9126082906596, 0.380846, 0.651982, 0.291498, 0.474886,1582.0285424779036,1768.9598455741118,1578.2182148744505,1577.0081951682896,1645.9126082906596
s50,50,07,r02, 0.1436887264209358, 0.15603668890779687, 0.13605556135248684, 0.1698647579012907, 0.14126698403604657, 0.14257158243071189, 0.1423986003825894, 0.14161813018642244, 0.14727676363666722, 0.14603834068971883,6870.56152556619, 6831.905622632276, 7189.49200876917, 6742.98157936821, 6755.131955121158, 7068.55477722179,1517.0924035395583,1707.110992719277,1527.4324324247225,1521.1736057393168,1576.7324426079833, 0.317073, 0.586057, 0.263158, 0.434483,1517.0924035395583,1707.110992719277,1527.4324324247225,1521.1736057393168,1576.7324426079833
s50,50,07,r03, 0.14121891838302997, 0.1497194111845653, 0.13846178889635954, 0.14421355573882488, 0.13930549041238588, 0.1374717314481065, 0.1368532855865533, 0.13957461463034518, 0.15449902151789605, 0.13741192724542925,6934.3091840501465, 6832.052950180377, 7193.8036455053625, 6800.023480932733, 6773.605272207972, 7059.651170986123,1565.9867071330495,1762.2494253915688,1587.6263235111212,1567.175045542142,1639.7493921232026, 0.307692, 0.591111, 0.271255, 0.428571,1565.9867071330495,1762.2494253915688,1587.6263235111212,1567.175045542142,1639.7493921232026
s50,50,07,r04, 0.13566801617127575, 0.17199834810236264, 0.13727587597708918, 0.15780456329270479, 0.13641819742472516, 0.143572507363965, 0.15197877294732168, 0.1333872610099008, 0.15751633619640754, 0.13648507550212133,6820.586051241471, 6794.510877812811, 7173.514338666234, 6700.814901891291, 6726.29709589738, 7017.648267467612,1496.8235053316955,1710.591255419563,1501.1330056238273,1503.6233488469768,1573.4761970785357, 0.343820, 0.619469, 0.287449, 0.476082,1496.8235053316955,1710.591255419563,1501.1330056238273,1503.6233488469768,1573.4761970785357
s50,50,07,r05, 0.1469678106702426, 0.1450143512202973, 0.14201755542529804, 0.15498543209379076, 0.14450060434408768, 0.12608237284041693, 0.12688392064111828, 0.14456384897245425, 0.151932998616583, 0.14264069369060098,6800.892512218617, 6754.681941973667, 7198.466657052461, 6672.171487790623, 6678.1198032792745, 7074.902743534182,1504.8341358879488,1716.7730662868144,1515.1757292603054,1509.788629174024,1596.5560346826417, 0.321348, 0.628635, 0.263158, 0.512761,1504.8341358879488,1716.7730662868144,1515.1757292603054,1509.788629174024,1596.5560346826417
s50,50,08,r01, 0.14953257624222357, 0.13314496026270134, 0.14669055789418145, 0.1421439170591734, 0.1444262295102217, 0.1370973101058133, 0.13508842046778696, 0.1451667999799933, 0.13606280663911632, 0.14924035825542914,6650.4951981417025, 6587.480019836028, 6989.299669630427, 6525.627168971429, 6524.718641735098, 6858.498336115191,1271.8187282594192,1442.7829561420426,1285.9945621664504,1282.1580878119153,1336.913665993708, 0.373333, 0.598234, 0.251012, 0.489842,1271.8187282594192,1442.7829561420426,1285.9945621664504,1282.1580878119153,1336.913665993708
s50,50,08,r02, 0.14951119379287445, 0.1223731574858472, 0.14202776030207082, 0.14886114611360202, 0.1432537483583037, 0.12306237622415236, 0.12922100544417883, 0.14083662139462455, 0.12765666466407072, 0.14632637420722455,6634.590307394544, 6641.982268179911, 7056.687574080136, 6520.02094466281, 6516.095021155268, 6865.8057929381275,1298.681010532144,1462.0141023248796,1306.3268866635547,1297.3260740682126,1383.147716035445, 0.393665, 0.659292, 0.291498, 0.575058,1298.681010532144,1462.0141023248796,1306.3268866635547,1297.3260740682126,1383.147716035445
s50,50,08,r03, 0.14033964561946635, 0.14161749980592214, 0.14068134253038733, 0.14301364394264118, 0.13887336678705278, 0.12533874685895005, 0.13484506061570262, 0.13725124861244603, 0.13072308396033322, 0.14057874196753423,6596.8088728741395, 6613.9848341128145, 6989.248424381064, 6461.799860443556, 6529.405921476017, 6756.9081811645865,1325.4726355278015,1485.347321985368,1322.678235982594,1337.7203101398813,1377.5323180002733, 0.436490, 0.672646, 0.360324, 0.488372,1325.4726355278015,1485.347321985368,1322.678235982594,1337.7203101398813,1377.5323180002733
s50,50,08,r04, 0.14775535389159325, 0.13633859725525171, 0.13329000298977312, 0.17136658806738822, 0.1437046928478251, 0.13116141649534294, 0.13909005736080665, 0.14182467185839806, 0.1502091599623532, 0.14341751088779492,6563.747666021906, 6528.35737873993, 6981.505051257646, 6438.194489046521, 6432.178114039584, 6938.005940908146,1283.2820383936332,1501.4079266860517,1310.2965397710284,1288.8751811359602,1425.649708075181, 0.435897, 0.656250, 0.344130, 0.642691,1283.2820383936332,1501.4079266860517,1310.2965397710284,1288.8751811359602,1425.649708075181
s50,50,08,r05, 0.1530598436410328, 0.14968055425732277, 0.1437914615924274, 0.16937532895327362, 0.1468177368825871, 0.1370681982240117, 0.1408843363266741, 0.14789101218624426, 0.12201650519667573, 0.1572726858849645,6673.808866059888, 6704.63218482395, 7106.176514683928, 6555.406178360276, 6574.7241182575, 7002.144246214489,1289.7249726542234,1466.3077967554966,1300.6998596485646,1292.2380064168688,1425.3149248246655, 0.450801, 0.634312, 0.372470, 0.664368,1289.7249726542234,1466.3077967554966,1300.6998596485646,1292.2380064168688,1425.3149248246655
s50,50,09,r01, 0.1435808649363135, 0.14981076274206312, 0.1336043877394939, 0.17727698915203854, 0.13629968700491907, 0.14838056736378402, 0.14507242773367088, 0.13734486078010644, 0.158601921025308, 0.1397260651661204,6963.2652077363, 6917.391139822366, 7327.410293522221, 6829.396377070663, 6811.318716283348, 7323.281137308521,1449.2591873966194,1605.156438725945,1462.5696653765779,1458.2317256532124,1578.0463482994244, 0.426009, 0.684444, 0.279352, 0.580866,1449.2591873966194,1605.156438725945,1462.5696653765779,1458.2317256532124,1578.0463482994244
s50,50,09,r02, 0.14682614268592567, 0.1369528098867284, 0.14630924944800888, 0.13555118207022598, 0.1410706550189973, 0.13674859276466605, 0.13214228415596765, 0.14351695370175613, 0.1559441408168537, 0.13968143745980066,6965.388843555458, 6877.266297810581, 7294.602860531139, 6837.196044021899, 6828.110671232876, 7233.522497511594,1462.4112579393784,1646.7385475086332,1481.783173964098,1471.096877596504,1562.0796273584324, 0.389755, 0.693694, 0.315789, 0.553991,1462.4112579393784,1646.7385475086332,1481.783173964098,1471.096877596504,1562.0796273584324
s50,50,09,r03, 0.1489336573471928, 0.17438038386449448, 0.14213522401938383, 0.17987825791357512, 0.14108565260649625, 0.17012907831151408, 0.1765217445319222, 0.14113964689195954, 0.15840722425299059, 0.15223668245583022,7079.802597312993, 7054.185624761471, 7355.356914419401, 6947.910229658598, 6974.607818237259, 7425.4758515623025,1465.6790987331665,1619.9098524247327,1486.3825021356547,1485.4867606886821,1568.0585293273245, 0.420225, 0.641138, 0.368421, 0.586047,1465.6790987331665,1619.9098524247327,1486.3825021356547,1485.4867606886821,1568.0585293273245
s50,50,09,r04, 0.1410566737971994, 0.18430658811463024, 0.13510400108123496, 0.19484863149914378, 0.13192535928107751, 0.18291949588473377, 0.1910694999276645, 0.1303313895497634, 0.18929009181131348, 0.13599886184181148,6782.27105974844, 6716.471466664531, 7114.5443717523885, 6646.17801390141, 6638.801191305925, 7032.059497475429,1342.270678781472,1503.913633630614,1361.378984733653,1351.9730060881918,1414.9282770250838, 0.383178, 0.624434, 0.303644, 0.543779,1342.270678781472,1503.913633630614,1361.378984733653,1351.9730060881918,1414.9282770250838
s50,50,09,r05, 0.14317600481382894, 0.1632316929046745, 0.13824557781707056, 0.17032673790686886, 0.13661299462054638, 0.15702512162719684, 0.16375076592522528, 0.1362881275021045, 0.1662695045902639, 0.1432901587097929,7002.981024538508, 6927.883490569714, 7263.048590487514, 6872.805054762003, 6872.160912438481, 7329.892754926912,1458.5336545397263,1622.7041863917402,1479.807523362677,1467.4498912001982,1567.5077705832364, 0.377273, 0.586667, 0.279352, 0.535308,1458.5336545397263,1622.7041863917402,1479.807523362677,1467.4498912001982,1567.5077705832364
s50,50,10,r01, 0.14870892209666003, 0.13054552720604767, 0.13854664064731667, 0.14653040924203695, 0.1372927523340358, 0.14113133303291223, 0.14236172081723536, 0.13699436938215764, 0.1416141801177954, 0.14316279512260016,6935.697971776325, 6966.8005574425115, 7189.8172967455785, 6792.288741095735, 6872.657352789771, 7174.544707028291,1411.2585859800715,1538.8040286516525,1384.2103571312048,1417.5848499378505,1478.6039631816202, 0.457399, 0.631111, 0.408907, 0.577273,1411.2585859800715,1538.8040286516525,1384.2103571312048,1417.5848499378505,1478.6039631816202
s50,50,10,r02, 0.1538462455110188, 0.11867645399433478, 0.1408033052564362, 0.1487824935338295, 0.14223737005497483, 0.13000710194303516, 0.13275947990206458, 0.142552268729674, 0.12337909631855616, 0.15173066070716423,6766.020902126157, 6667.971489914647, 7129.721208435847, 6609.1992149935795, 6593.725361499768, 6967.447571484142,1275.568471084078,1514.732848002465,1305.0173248945991,1286.856546406764,1385.639451111299, 0.376392, 0.665198, 0.299595, 0.567198,1275.568471084078,1514.732848002465,1305.0173248945991,1286.856546406764,1385.639451111299
s50,50,10,r03, 0.1605589643285649, 0.1099109263656451, 0.15355042742555516, 0.12048221371702632, 0.15099624786403235, 0.11606351538763636, 0.1238998083300862, 0.14863350049006135, 0.130693340231256, 0.1513792690231674,6926.22892399546, 6920.238964731502, 7214.420953519392, 6788.0558768517385, 6836.041239615986, 7156.471573810523,1389.7576979360601,1533.9404081364946,1387.308341061538,1402.654922435551,1468.5166306556425, 0.490909, 0.679458, 0.429150, 0.633028,1389.7576979360601,1533.9404081364946,1387.308341061538,1402.654922435551,1468.5166306556425
s50,50,10,r04, 0.15391200285224707, 0.11435649653487565, 0.14424150310644657, 0.1351674051127619, 0.14851487820447443, 0.11236603287053781, 0.12154197200252452, 0.1456293133186154, 0.12608352146042393, 0.15158310086525867,6848.919507896636, 6739.395437171182, 7101.739821944647, 6708.630732839202, 6676.442417666665, 7078.824795275545,1330.7089727943371,1510.677238502708,1359.099412991526,1333.2097312382064,1424.6734057026517, 0.454128, 0.671840, 0.360324, 0.622378,1330.7089727943371,1510.677238502708,1359.099412991526,1333.2097312382064,1424.6734057026517
s50,50,10,r05, 0.1422822121718913, 0.12770609528393473, 0.12891340995772688, 0.1540934913478187, 0.13119361677260297, 0.13713397744691716, 0.1400448087344392, 0.1322608891130825, 0.1465808653668208, 0.1340596912109911,6712.113427739473, 6653.070139008589, 7134.451765795014, 6581.8129177088895, 6582.417478661671, 6965.4146535052505,1337.1600156414868,1549.1241016042568,1354.3824261122527,1342.507007816299,1437.5776695354, 0.427918, 0.673289, 0.348178, 0.568807,1337.1600156414868,1549.1241016042568,1354.3824261122527,1342.507007816299,1437.5776695354
s75,25,01,r01, 0.08325380333804627, 0.2666621737208811, 0.08384448239374723, 0.2569141759913885, 0.0804108694453737, 0.2148452060766031, 0.25072630695179793, 0.07085742746682153, 0.2644079714967017, 0.07958973380841902,5575.105734047922, 5677.126239633313, 6108.6881595557215, 5424.53778036947, 5492.334665185448, 5986.120921323833,1105.4746783270978,1236.392481708084,1111.3734348535984,1110.2683097612055,1165.296659878193, 0.479452, 0.665138, 0.384615, 0.559719,1105.4746783270978,1236.392481708084,1111.3734348535984,1110.2683097612055,1165.296659878193
s75,25,01,r02, 0.0888802287886226, 0.26420827269232466, 0.08235848164070039, 0.2653519986897592, 0.08467749669989683, 0.2120218120443522, 0.22182103896037983, 0.08481387767378486, 0.2711236240945013, 0.08316064582823525,5750.770926195846, 5841.33294752146, 6470.424051321875, 5624.36723353802, 5648.359371137946, 6202.046108102144,1140.8511007904378,1366.263057908373,1171.9090934801163,1148.770545758152,1231.4704379984635, 0.545667, 0.787810, 0.417004, 0.600000,1140.8511007904378,1366.263057908373,1171.9090934801163,1148.770545758152,1231.4704379984635
s75,25,01,r03, 0.08330934874621915, 0.25127866493286094, 0.08311877167358478, 0.2351998821600761, 0.08036582141447811, 0.20940130922015565, 0.22529332609854508, 0.07720415666405771, 0.25984161232089037, 0.07626140986950646,5842.0519536399215, 5968.2029990392075, 6534.925643347266, 5722.278720334525, 5771.144397206322, 6437.884112540033,1239.7631453352346,1479.1323825411735,1232.5320857807014,1246.1074783457257,1346.2286497599573, 0.502304, 0.701357, 0.315789, 0.600000,1239.7631453352346,1479.1323825411735,1232.5320857807014,1246.1074783457257,1346.2286497599573
s75,25,01,r04, 0.07616604505430832, 0.26278269700145584, 0.08308320449509835, 0.244568251083605, 0.07398276846956062, 0.2119045102722424, 0.22705384101958384, 0.07203882983411172, 0.28399036263680166, 0.06829585129152277,5632.01603565498, 5688.046729441168, 6323.761874268914, 5501.895549277267, 5524.601122338199, 6219.996223702814,1134.4493024298706,1348.479831489278,1168.2657497081468,1149.350143810825,1229.4780751547166, 0.448747, 0.780822, 0.364372, 0.658654,1134.4493024298706,1348.479831489278,1168.2657497081468,1149.350143810825,1229.4780751547166
s75,25,01,r05, 0.08516228129449038, 0.24592248966995336, 0.0856000687341261, 0.2365321914324347, 0.08212569955960157, 0.21174851688748836, 0.2227557564020876, 0.08215823824278971, 0.2590711408219657, 0.07872483716117945,5841.123695775662, 5850.087706963252, 6394.981427949811, 5701.794283473684, 5733.869997929741, 6205.237447841335,1193.893611591456,1366.0843382094072,1206.8035135836856,1204.0969925208815,1256.4031218799503, 0.429885, 0.702032, 0.344130, 0.612150,1193.893611591456,1366.0843382094072,1206.8035135836856,1204.0969925208815,1256.4031218799503
s75,25,02,r01, 0.0701630314765377, 0.2547980290167475, 0.0641602971596003, 0.2801600594749851, 0.06811157956811188, 0.23998511400694747, 0.25167133858779517, 0.06304134243983664, 0.2540362986500483, 0.07083755851079468,6849.730178605656, 6814.762793749461, 7295.267983809825, 6729.648354809967, 6735.796299543219, 7091.393332285479,1871.428224687157,2104.7058701160654,1865.020461016316,1873.8943215734462,1952.8739305968695, 0.286682, 0.529670, 0.157895, 0.446712,1871.428224687157,2104.7058701160654,1865.020461016316,1873.8943215734462,1952.8739305968695
s75,25,02,r02, 0.07781438930999085, 0.22737806117713627, 0.07139818817173954, 0.24464051590277722, 0.07085982039412694, 0.2151652754586246, 0.21585104691972418, 0.07114249399898587, 0.2223024717321134, 0.07726181689721022,6660.820790958952, 6665.77685390198, 7144.384790317163, 6533.970622232594, 6530.201768874386, 6814.8380855876,1784.65816484057,2028.655171846753,1783.9469205803664,1775.1346562772942,1834.4893637647547, 0.315556, 0.470199, 0.121457, 0.366292,1784.65816484057,2028.655171846753,1783.9469205803664,1775.1346562772942,1834.4893637647547
s75,25,02,r03, 0.07569559222682404, 0.2274032176177085, 0.06953345421425788, 0.2442928907289004, 0.07426235701613991, 0.20954671247297077, 0.21271525466884747, 0.07197949053894569, 0.2315663756128732, 0.07610332899856413,6765.062052118233, 6708.2729247024545, 7253.206608134946, 6642.793583472821, 6626.9974732153605, 6891.3766097398775,1810.2467874863064,2089.8893118676947,1820.621066576583,1822.2199847243146,1841.5390426241215, 0.262693, 0.568627, 0.153846, 0.327354,1810.2467874863064,2089.8893118676947,1820.621066576583,1822.2199847243146,1841.5390426241215
s75,25,02,r04, 0.0708708636996737, 0.2703576095902018, 0.060490385980322796, 0.30572828448937117, 0.06848518498502978, 0.2365953079773858, 0.23844211631122428, 0.06782893944594805, 0.27241169317436226, 0.06788933888639721,6703.384903542169, 6754.20762466227, 7215.150688660717, 6579.0295589608895, 6567.794419902824, 6913.821625045532,1806.2772358251611,2026.8190144378204,1793.0567521618175,1787.4046014207886,1897.061895740983, 0.313636, 0.532294, 0.182186, 0.400447,1806.2772358251611,2026.8190144378204,1793.0567521618175,1787.4046014207886,1897.061895740983
s75,25,02,r05, 0.07190908382002215, 0.24635416396199394, 0.07019392666859911, 0.2611782352234511, 0.06732270293063881, 0.22868790444674375, 0.23114622043259248, 0.06624941491846792, 0.26397968122078974, 0.06624411613950794,6844.3539788388425, 6802.974981448325, 7321.7912963884955, 6709.337446356585, 6703.461239974881, 7007.254653838841,1837.0899421572212,2070.8807039557564,1844.5072863022174,1840.9722097505387,1909.730475860372, 0.251670, 0.474836, 0.170040, 0.411765,1837.0899421572212,2070.8807039557564,1844.5072863022174,1840.9722097505387,1909.730475860372
s75,25,03,r01, 0.0813680597865847, 0.2591934490045307, 0.07457453164100014, 0.28076412058406314, 0.07719399700723956, 0.22480295213420443, 0.2323635819492253, 0.07673297235402136, 0.3530784819070667, 0.06462999779738482,6174.3407049731195, 6194.687410617136, 6722.351174773356, 6041.540959593763, 6071.228931280638, 6808.330118579425,1616.391852481579,1859.920229710657,1615.969715833634,1622.6661664811563,1779.2339782786325, 0.291954, 0.589977, 0.206478, 0.526786,1616.391852481579,1859.920229710657,1615.969715833634,1622.6661664811563,1779.2339782786325
s75,25,03,r02, 0.0772898807138876, 0.2756160695010339, 0.0621795206491163, 0.33469113013312424, 0.07240392922962209, 0.24448161855681425, 0.2541660115366428, 0.07181594200066846, 0.3560263401530967, 0.061166227609879276,6110.095582980615, 6160.93217211204, 6636.479765632662, 5979.067896582998, 6030.372334946293, 6619.740427055973,1568.6632373560835,1745.1172214571368,1558.058764480686,1563.5249213197246,1678.9061811834647, 0.380090, 0.596372, 0.259109, 0.520548,1568.6632373560835,1745.1172214571368,1558.058764480686,1563.5249213197246,1678.9061811834647
s75,25,03,r03, 0.08682538548362409, 0.2861946418114615, 0.07731907303739295, 0.3232386106640271, 0.0816804354653786, 0.2360440363902468, 0.2451490490965671, 0.08047298104446564, 0.35365031043061823, 0.07540947579573776,6138.209460610479, 6237.255237089315, 6726.028561809642, 6007.2114412462215, 6020.7810153964365, 6728.738162441863,1537.905071728105,1755.010780363913,1551.4710967032922,1543.1800660926867,1668.2080025596385, 0.405660, 0.628118, 0.275304, 0.554545,1537.905071728105,1755.010780363913,1551.4710967032922,1543.1800660926867,1668.2080025596385
s75,25,03,r04, 0.0840116263589157, 0.2520755678563487, 0.06944304972819512, 0.30334088333090015, 0.07202094734218707, 0.24321614732543204, 0.2524985767112478, 0.0714433889362253, 0.3029848077207988, 0.07476618824268302,6274.4349332588445, 6330.049867150235, 6763.560350250262, 6143.047101329476, 6167.333109862838, 6707.3602269962885,1674.9790963296136,1837.0158684709586,1655.4665610868494,1655.5201263080342,1750.941772632714, 0.401392, 0.632653, 0.275304, 0.516930,1674.9790963296136,1837.0158684709586,1655.4665610868494,1655.5201263080342,1750.941772632714
s75,25,03,r05, 0.07461995175665419, 0.2859086623366567, 0.07126611897112123, 0.31739859145708765, 0.07641912911250333, 0.22887768773429434, 0.25029304557565374, 0.07516258030069659, 0.3123909577763286, 0.07245811191569239,6223.288016643661, 6288.244114662582, 6867.180992118909, 6086.2489672836255, 6157.315067731965, 6655.567544043692,1629.9132670116107,1839.0717119286273,1615.4125978277505,1619.8075779956944,1711.8918058884033, 0.402299, 0.584475, 0.356275, 0.503417,1629.9132670116107,1839.0717119286273,1615.4125978277505,1619.8075779956944,1711.8918058884033
s75,25,04,r01, 0.08280963021696414, 0.1868504771096817, 0.07814127446727205, 0.18718584007524694, 0.07497972291798699, 0.17744077038610712, 0.16895137700773055, 0.07872484843360804, 0.18839143313058687, 0.08124534917164217,6782.012067058422, 6854.021475888321, 7097.567734096377, 6657.571928334591, 6717.4709166695875, 6952.076851414128,1775.084661373975,1899.5337176063078,1761.7318179333558,1783.579431983905,1805.5157642553277, 0.342404, 0.514349, 0.255061, 0.437788,1775.084661373975,1899.5337176063078,1761.7318179333558,1783.579431983905,1805.5157642553277
s75,25,04,r02, 0.08212106078498692, 0.19388082339169915, 0.07982749497938436, 0.1907485658933339, 0.0791725761435182, 0.17956345523991862, 0.18194536290271265, 0.07853839630214896, 0.18924056400889544, 0.082099995971146,6720.904285671716, 6734.048851972568, 7066.611123246294, 6591.709983459924, 6649.554691881078, 6883.603015841893,1739.8535881823118,1888.98860018482,1724.3005604304044,1742.8892723940976,1790.1260286837805, 0.360360, 0.517857, 0.242915, 0.437209,1739.8535881823118,1888.98860018482,1724.3005604304044,1742.8892723940976,1790.1260286837805
s75,25,04,r03, 0.0756779981324563, 0.2107143005624498, 0.07127627739759766, 0.20918775192227224, 0.06785873464535282, 0.2005628979835929, 0.20364206112389072, 0.06737200820591739, 0.1971636024954281, 0.07372869204763013,6699.7008324363815, 6691.435956382273, 7022.200474954138, 6577.0835739077675, 6584.515424151357, 6809.772574926609,1723.937811521333,1889.2353785655368,1731.8311016896505,1729.9381257113678,1769.3707904948003, 0.325740, 0.501104, 0.222672, 0.401786,1723.937811521333,1889.2353785655368,1731.8311016896505,1729.9381257113678,1769.3707904948003
s75,25,04,r04, 0.07861693926521318, 0.22332690853596804, 0.06634885776902393, 0.23689585001126695, 0.07614118549273846, 0.19397572674713678, 0.20647557575866854, 0.07420752779913145, 0.22809948068376942, 0.07262640113048939,6624.285881939537, 6627.391091110249, 7218.198887896441, 6486.5567562739325, 6533.272057827243, 6860.811364622454,1665.0216474989425,1952.0506600254453,1657.7825534776164,1673.049589207574,1733.6359696714383, 0.300000, 0.613187, 0.259109, 0.454965,1665.0216474989425,1952.0506600254453,1657.7825534776164,1673.049589207574,1733.6359696714383
s75,25,04,r05, 0.07946725719919026, 0.21441649028139953, 0.0771136542911935, 0.21272018669480608, 0.06871951323303142, 0.21400283107791498, 0.21130423822631275, 0.07088767851633251, 0.22341949854048332, 0.07314076400216026,6584.62940764865, 6592.816024393195, 6922.988076518435, 6452.266500673504, 6484.913363068172, 6737.504391007538,1639.77533382288,1804.5907220439724,1643.1981481779471,1644.0052676432092,1687.9472047715228, 0.310811, 0.493151, 0.222672, 0.387755,1639.77533382288,1804.5907220439724,1643.1981481779471,1644.0052676432092,1687.9472047715228
s75,25,05,r01, 0.08691452229939257, 0.22477276550656708, 0.0726001952442925, 0.24322337397798452, 0.07416258454863235, 0.220711930872183, 0.21661690475782971, 0.0778914412569705, 0.22218380335302745, 0.08544410493135611,5798.675871323666, 5726.274941618685, 6066.331856858166, 5658.996854622341, 5620.522466075802, 6067.277358844174,1018.5743988421539,1152.695560023306,1053.5520314748258,1020.221362895018,1079.4614747365692, 0.346756, 0.651007, 0.259109, 0.534884,1018.5743988421539,1152.695560023306,1053.5520314748258,1020.221362895018,1079.4614747365692
s75,25,05,r02, 0.09122992127940215, 0.20813420667821075, 0.07913110041248804, 0.226360437729786, 0.07507432203346731, 0.21081676241586741, 0.2098740262046279, 0.07649234968003604, 0.2033811910172096, 0.08723556296099395,5795.349848747044, 5769.076371253042, 6194.536668518567, 5662.858670603552, 5631.271419824079, 6059.15746057923,1047.9968160787005,1212.1531632371816,1077.0876266072628,1058.566972700071,1109.577220808431, 0.435556, 0.669643, 0.299595, 0.579196,1047.9968160787005,1212.1531632371816,1077.0876266072628,1058.566972700071,1109.577220808431
s75,25,05,r03, 0.09285091471566617, 0.20548859760246976, 0.09225495191566724, 0.1973116690293277, 0.08001729639861371, 0.20143377254683537, 0.2130577756510162, 0.08036740190029923, 0.1895592512660663, 0.09364035863375152,5626.72281605983, 5678.424232301717, 6110.360069076609, 5494.239239155537, 5542.404545147111, 5864.528959757262,993.2617111681176,1145.0325551189499,1003.8524253752192,993.9614781897802,1018.4881712028973, 0.484919, 0.724605, 0.315789, 0.495283,993.2617111681176,1145.0325551189499,1003.8524253752192,993.9614781897802,1018.4881712028973
